review,score
"The open world is boring, the graphics are outdated, the framerate is capped at 60 and many graphics and accessibility settings are missing. There should be difficulty settings for people with physical disabilities like me.",0.0
A keyboard alone can't capture the sheer beauty of this game. Elden Ring is a masterpiece,1.0
"Despite of some trivial issue with this game, such as game balance and almost meaningless crafting system, Elden Ring redefines Soulike games. The gaming is astoundingly innovative and inspiring.",0.8999999999999999
Easily one of the greatest games FromSoftware has ever made! Everything from the Lore to the boss encounters to the gorgeous environment is top of the line; I've come to expect nothing less from the legendary Miyazaki! Easily the greatest solo video game experience I've ever had!,1.0
"It's a good game for me. The whole map can be walked around at will. There's also plenty of equipment and skills to keep the game interesting. But to be honest, this picture style is not what I can accept, and this plot, I did not understand much from the beginning to the end. They spread it all over the map. If you want to understand the whole story, you have to sort out the storyline yourself. But that's what I don't want to do. Ignoring this is actually a good game.",0.8999999999999999
"Só não é 10 pelo problema de desempenho, pois todo o resto é uma das melhores experiencias que tive com video game.",0.8999999999999999
The Best Game of all Time thanks Fromsoftware for this Amazing expérience. I recommand this game for anyone likes Open World and RPG Games for the best challenge adventure.,1.0
"Elden ring is great. Haven’t encountered any performance issues or bugs. Combat is generally great, but builds get insanely broken insanely easily. Most of the bosses are super fun, but the open world gets bland quick and the bajillion boss reskins get annoying too.",0.8
整个游戏是一个开放世界，第一次接触魂类游戏，非常惊艳，支线探索部分做的也很好，玩法有很多种，很多任务获得的物品可以很大程度上降低游戏难度。美中不足的地方就是引导不是特别清晰，需要看攻略才能完成整个庞大的游戏体量。,1.0
The best game I've ever played..I got the good ending also like the age of ****'t wait to play dlc erdtree shadow&gt;&lt;,1.0
Best game ever only downside of the game is optimizations but even that can't get 1 point from this game,1.0
"This was my first souls gamei i ever played, and i fell in love in it so i even got platinium. I really enjoyed the great open world, lots of activities, variety of builds and the free will that fromsoft gave us. The bosses are enjoyable except the elden best because he was a bit underwhelming. I really think if anybody want to play but are scared of the game difficulty you can really do whatever you like and match the game to your playstyle. I enjoyed the learning process in the game and that almost each death gave me some knowledge about what to do. Personally i recommend this game to anyone that want a bit of challenge and have a lot of great experience.",0.8999999999999999
"Great replayability, this game gains a lot on subsequent playthroughs. Completely unbalanced - can be the hardest or the easiest fromsoftware game ot there, which I find awsome - you can adjust difficulty however you like INSIDE the game. It is underwhelming in some aspect, like boss variety or side dungeon quality, but It's awsome time nontheless.",0.8
"Truly a once in a lifetime experience, one that is going to simmer in our brains forever.",1.0
"I've been a souls player for years.  Unfortunately, this game is nothing but ****;  They built the game solely on the SPAM of the enemies and not to make you drink life pots.  That's why there are no fair fights at all.  The worst dogs, 2 or 3 of them came and you died. FS knows the players' hatred of dogs, so they talked nonsense here too.  This isn't a difficulty thing, this is complete nonsense.  This wasn't the case in other games, they tried to figure out how to distract the player from the game, how to drive him crazy, in the name of difficulty.  I bought the main game, but if I had known I would have returned it straight away.  I won't buy the DLC either.  It seems that the game's scores were thanks to the hype.",0.1
"This is how action RPGs are supposed to be, take notes everybody. This is the pinnacle of gameplay and world-building. It really is Miyazaki's magnum opus.",0.8999999999999999
,1.0
,0.4
"Without a doubt, the best Souls and best RPG I have played the last decade, I will never forget the amazing experience I had playingthis game.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
,0.4
"Incredible environment art and lot of new type of weapon and new boss, you must try!",1.0
"I believe that this game will be a point of refference for the ""perfect"" game. This game is just so good, it will go into history as one of the absolute best game for the past 25 years.",1.0
"Není co dodat. Nehorázně zábavný gameplay na desítky i stovky hodin. Žádný moderní sračky v podobě battlepassů, herní měny co si lze koupit za reálný cash a podobných predátorských pičovinek. Je vidět, že je to dělané od srdíčka a tak by to mělo být všude. Bossové jsou fantastický a občasná opakovatelnost některých není na škodu. Open world je parádní, krásný a působí uvěřitelně. Samozřejmě staroangličtina tomu dodává šmrnc (Have it writ upon thy meagre grave :D). 10/10 absolutní cinema a studia by se měli co učit. Takhle má vypadat pravá videohra.",1.0
"boring choppy gameplay, no real direction on where you're supposed to go, you either spend 300 hours mindlessly riding around in a horse looking for items or search absolutely everything on a wiki, and its not like there are any great wikis at that",0.0
This rank is for final boss. Worst experience of entire series. How can you make a boss more frustrating and disgusting?,0.0
"An extraordinary experience in this game which is a Souls Like and from software are still strong for making games with such a universe, just a shame that on the PC version the optimization ****",0.8999999999999999
I put in 143 hours in this game and I'm pretty sure I will put in more. Just a masterpiece from every way you can look at it.,1.0
,0.8999999999999999
at first it may make us frustated.. but after a while you will usurped unto its world... with many types and atmosphere world but still linger the taste of darkness..,1.0
Fromsoftware's best release yet. Along with bloodborne this game is one of humanity's best creations,1.0
pekna mrdka nesnasim virgins a negry jesste vic pckc L9 hovno vetsi staracku jsem nehral vymazte to a vyjmete firmu z obchodniho rejstriku vy hovna nemam zdani jakej pizdec to vymyslel prosim odpovez na email ****,0.0
"Play the game, love it. spread it. Giving my friend a try, they try, they buy they love it too.. Good luck dying many times, practice make it prefect...",1.0
Greatest Game of All Time without a doubt we dont even need any comment on it play and you will see it and dont you ever cry about game being hard. Not only ''get gud'' but there is other million ways to make the game easier so stop being a crybaby about it,1.0
"Very beautiful and interesting game. Huge world, dozens of weapons and builds, amazing style. Real Dark Souls in the open world. Some bosses caused great difficulties. I was very pleased after finishing the game.",0.8999999999999999
this game is on whole different level its THE BEST open world game (in my opinion) and the difficulty is balanced a must play in my book,1.0
[SPOILER ALERT: This review contains spoilers.],1.0
The game is really good and the nine is only because of the fact that the game doesn't support ultrawide monitor,0.8999999999999999
"It is not a game for everybody, so I suggest looking up the game style online before buying. But this is a must-buy for fans of the genre and other FromSoftware's games.",0.8999999999999999
"Elden ring... Acho que meu 5 jogo favorito, só atrás de GTA V, GOW 4, Resident evil 4, Red dead redemption 2 etc, e mano que jogo incrivel, sim eu gosto muito de Souls, mas nem todos, só gostei mesmo de Dark souls 1, Dark souls 3, Sekiro um pouco, lies of P, Demon souls etc... Mas Elden ring fez HISTORIA, um bagulho simplesmente magico, o mundo aberto desse jogo é cinema, os bosses são surreais, os graficos impressionantes e muito, e a jogabilidade é perfeita. Nota 10/10 sem duvidas.",1.0
,0.1
So good. I can't stop playing Elden Ring. It feels so great to play and there is so much to discover. It's one of the greatest games I have ever played. By far. Amazing. All time great.,1.0
"Peak gameplay, Peak lore, Peak game exploration, Peak world, Mid combat, Mid optional bosses, Peak sound design, Peak OSTs, overall best game",1.0
"Stunning open world with a lot of options when it comes to builds. You can go super tanky or go for a high dps approach. Amazing lore (that you probably have to watch a couple videos to be able to follow). Great overall, still in my first playthrough and working for that 100% in achievements. Again, absolutely stunning.",1.0
It's pretty good but I haven't got why people think it's the best ever. Might change the review if I do,0.8
10/10 all around. A fantastic RPG that does everything right from start to finish.,1.0
[SPOILER ALERT: This review contains spoilers.],0.3
"The most enjoyable game I've ever played, ever. Don't know how Miyazaki can have this idea in his mind and just do it flawlessly and make a perfect game.",1.0
,0.8999999999999999
Everyone saying this game is hard are complete losers who dont take the time to learn game mechanics like the mimic tear summon is completely overpowered it makes the game 10 times easier and realistically if you have a good build boss fights should take 2 hours at the most genuinely I'd read through most of these comments and all the negative comments are just complete sore losers who come here and say the game is too hard like what do you want a participation ribbon get the f*** out of here the game is supposed to be hard.,1.0
"Simply upgraded Dark Souls with very well designed open world. Fantastic world settings and lore, great exploration, challenging enemies and boss battle. So much build customization and thus have very good replayability. One of the best game ever made. Just Masterpiece.",1.0
,1.0
"It showed me that I could play the soul game of FromSoftware, and the feeling of exhilaration as I defeated each boss was incredible.",1.0
It's just the best gaming experience I've ever had in years. I could play this game all day and not get tired of it,1.0
No gameplay no quests ctrlc ctrcv from othe gamesThe same things people critic other games are praised here???,0.0
,0.6
"Can't explain how good this game, it should have a rating of 100 out of 100, anyone hating on it just has a skill issue cause there is nothing to hate on this masterpiece, if the game is not your type then refund don't rate it that's the thing I hate about these stupid people.",1.0
,1.0
"I loved dark souls 1 and 3.I heard the great reviews of this game calling it the first half of ds1 combined with the base game of ds3 and open world of (my favourite game) botw, finally got it running on my pc and thought that this would be the best game I had ever played, it’s not. I am 17 hours in and just reached the Main atlas plateau and cannot continue.I will first try to sing this game some praises. I love the art style, graphics, varying builds (which I thought was lacking in ds3), the vast amount of weapon types, the boss runbacks and some bosses move sets, but I just don't like the game **** biggest gripes I have of Elden ring (in descending order) is the open world, repeating bosses/ enemies and the balances. To me Elden ring’s open world lacks the same charm as botw’s does, it feels like dark souls 1 but bigger, this may sound like a good thing, but the scale just exacerbates the flaws. In ds1 I always felt like I knew where I was going and why I was going there and even if I went somewhere where I wasn't supposed to, I could do or learn something substantial. An example of this is where you may find yourself walking to the graveyard and then potentially further into the catacombs like I did but it’s completely obvious that you don't need to be there because of the fat ass in your face staircase  leading to the undead burg Infront of  firelink shrine, in Elden ring I had no idea where or why I was going anywhere after Margit because of the massive scale and many paths. In ds1 it was either go to new londo or graveyard and realize you're too low level and go to undead burg yet because of the massive open world in Elden ring there are so many alternative paths that can be taken leading to me just not knowing where to go at all and not being able to perfectly remember the interconnected map like in ds1, there is just so many places to go yet there is a defined way you must play the game to open gates to progress ( unlike in breath of the wild where if you don't want to defeat the great divine beasts you can just fight Ganon and finish the game in around an hour if you're good enough which I loved) For me this makes it feel as if the overworld in Elden ring is just a facilitator to farming and levelling up but there are some methods of farming that are just superior to all the others so why not just do that. I also don't particularly like the ""if you see it you can get to it"" approach of the game, whilst this might be true like in botw , the difficulty of souls type games less incentivises me to explore that much due to losing runes but that isn't particularly detrimental to the explorational experience as I can just git gud or run past the enemies. The bigger, probably needy and whiny, complaint I have about it is that there are places that I don’t know how to get to. By this I mean that I will see something, for example the big mountain at liurnia, and try for so long to get to the top of it just to find out that apparently that’s a late game area and I can’t get there yet. So, what's the point of making it an open world game if I can’t get somewhere? This is probably a really nit-picky critique, but I feel as if it’s a valuable one because the constant ""oh I need to get here but I can’t"" situation is much more prevalent here than in botw or totk where I can just climb or make something to get somewhere making the Zelda open world feel like a constant puzzle, but the Elden ring feels like there are massive barriers. The repeating bosses also leads to a less magical experience when playing these games. Just like ds1 this game has repeating bosses but where the bosses in ds1 become normal enemies to show you how powerful you have become (taurus demon and Capra demon in demon runes) Elden ring just puts them in again and again. I am no longer put in awe of seeing these large spectacles of huge dragons or terrifying beasts that I can learn I'm just bored and want to get to the next proper mainline boss, which I do admittedly think (apart from some **** 1 shot moves) do very well, (Margit being probably my 3rd favourite souls’ boss after sister Friede and Gael).I guess how I feel about this game is that I was promised the first half of ds1 with the boss quality of ds3 and open world of botw but so far, I feel as if I have gotten the 2nd half of ds1 with the open world of Minecraft and a few amazing bosses",0.6
"Why should i sit on guides and replay a lot of time and waste time on empty running. DLC that requires guides. Wasting a lot of time replaying. I can't beat the game, about half of the players can't beat the game or run the DLC, let alone beat it. This is equal to theft. Games like this not about player's skills, it's about stupid learning timings. The game should be normal - smart, not lazy stupid amateur's product for fools. Why there is people that buy games on PS or xbox? Especially like this? What wrong with you? On PC you have 4k 60fps and all windows functions. Do you play on 30 inch? Don't you know that there are 50-60-80 inch screens? On PS and Xbox there is a regional restriction of access to the game to voice acting languages and even subtitles. I sincerely recommend that people read reviews where the ratings are lower than the enthusiastic “critics”, or even bribed, because they are real. This is already known and tested in the gaming community. Even on Steam there are a lot of purchased positive reviews. And there are players that simply like something in the game and don't want to look on the problems, they don’t think about fair gameplay, balance and believability, plausibility and common sense, availability to people, they don't think about you. They see only one side. If you want to know exactly what awaits you in the game on which you are spending real time, real hard-earned money, with which you could help someone, do something useful in life, then read reviews that write about problems. Today's games are not at the 10 point level. For example, when I give 10 points, I explain why and this is very rare and you have to turn on your brain and decide if it's true reason and I try to write all the shortcomings and problems. Moreover, take care of yourself and your children and not get caught up in the excitement of buying skins and any nonsense. The developers are not your friends, they are looking for ways to encourage you to spend money, they sit in the office and while you are playing with their toys, they come up with all sorts of tricks to make money from you with the most minimal effort. Let the players sit on the guides, why try to make fair, interesting gameplay.. And if you have a problem, they won't care at all they won't help you, so don't be stupid. Don’t buy games at the time of release, you can’t know what’s in it and at that moment it’s not ready, it may have a lot of bugs and it’s probably not optimized.",0.0
,1.0
"Elden Ring offers a captivating and immersive gaming experience that appeals to both fans of FromSoftware's previous titles and newcomers to the genre. The game's blend of challenging gameplay, exploration, storytelling, and world-building sets a new standard for open-world RPGs.",1.0
,1.0
"Lame game that people hyped up way more than it should be. The story is borderline not there, and its just wandering around and fighting ridiculously looking monsters with no direction with terrible combat.",0.0
"The best souls like of all time, there has never been so much content. Miyazaki is a genius of our time",1.0
"Meu ponto favorito de todo o jogo foi a exploração, terminei com 60hrs a história principal com algumas poucas quest secundárias finalizadas, a melhor parte é ""Eu vejo, logo posso ir""",1.0
"I really love Elden Ring. The gameplay, especially with the greatsword, was fantastic. The world they've built is breathtaking, with so much to explore—it feels endless. The story is intriguing, although I found it challenging to fully grasp without watching lore videos or using guides. The only downside was the Malenia fight, which felt impossible for my character. After many attempts, I got frustrated and ended up finishing the game using the mimic tear after beating her and the last three bosses. That fight really dampened my experience, but overall, Elden Ring is still a solid 10 out of 10 for me.""",1.0
,0.0
,1.0
"Elden Ring is an amazing game with steep learning curve to it. There's a lot to do and look for in the world of Elden Ring which will only have you coming back to look for more. My only real issue with the game are the bosses, many times bosses delay their swings which adds a fake level of difficulty.",0.8
"It's terribly unoptimized for PC, just a low quality port. Thank God I was able to refundit.",0.2
,0.8999999999999999
"Not Just the Best Souls Game, It's One of the Best Games! (Not to mention the gameplay and open world, you have to play and see.)",1.0
"This is my first game in the genre and I'm really impressed with the mechanics, the graphics and the difficulty of the bosses and enemies in general. I can really recommend the game to everyone, even if it is the first of the genre.",1.0
,1.0
"Elden Ring, the much-anticipated collaboration between FromSoftware and George R.R. Martin has taken the gaming world by storm. As a long-time fan of the Soulsborne series, I approached Elden Ring with both excitement and trepidation, wondering if it could possibly live up to the monumental expectations. What I found was a game that not only met those expectations but transcended them, delivering an experience that is as profoundly moving as it is challenging.From the moment you step into the Lands Between, it’s clear that Elden Ring is a labor of love. The world is vast and meticulously crafted, with every region telling its own story through environmental details and carefully placed lore items. George R.R. Martin’s influence is palpable in the rich tapestry of history and mythology that underpins the game. The narrative unfolds in layers, encouraging players to explore and piece together the intricate puzzle of the world’s past and present. This method of storytelling, a hallmark of FromSoftware’s games, reaches new heights here, blending mystery with revelation in a way that is deeply satisfying.Elden Ring’s gameplay is a masterful evolution of the Soulsborne formula. The combat is as tight and demanding as ever, requiring precision, strategy, and adaptability. What sets Elden Ring apart is its open-world design, which offers unprecedented freedom and encourages exploration. The addition of the Spectral Steed, Torrent, transforms traversal, allowing players to cover vast distances swiftly and engage in mounted combat. This innovation adds a dynamic layer to the already rich combat system, making encounters feel fresh and **** game’s difficulty is a topic of much discussion, but it’s worth noting that Elden Ring provides a variety of tools to aid players. The summoning system, which allows for cooperative play, is more accessible than ever, and the inclusion of Spirit Ashes provides an additional layer of strategy. These elements make the game more approachable without sacrificing the core challenge that fans cherish.Visually, Elden Ring is breathtaking. The art direction is nothing short of spectacular, with each area offering distinct and unforgettable aesthetics. From the hauntingly beautiful ruins of Limgrave to the eerie majesty of the Erdtree, the game is a feast for the eyes. The attention to detail is astounding, with every nook and cranny packed with secrets waiting to be **** audio design is equally impressive. The score, composed by Yuka Kitamura and Tsukasa Saitoh, perfectly complements the game’s atmosphere, ranging from hauntingly melancholic to triumphantly epic. Sound effects are meticulously crafted, enhancing the immersion and making every action feel weighty and significant.Elden Ring offers deep character customization, allowing players to tailor their experience to their preferred playstyle. The range of available weapons, spells, and abilities is vast, providing a level of flexibility that is unmatched. The character progression system is intuitive yet deep, rewarding experimentation and thoughtful planning. This depth extends to the game’s NPCs, whose stories and quests add layers of meaning and consequence to the player’s **** narrative of Elden Ring is a dark and captivating tale of ambition, loss, and redemption. It explores themes of power, corruption, and the cyclical nature of history with a poignancy that is rare in video games. The characters you meet are complex and multifaceted, their fates intertwined with the larger narrative in ways that are often surprising and moving. The game’s ending, or rather endings, are thought-provoking and offer a sense of closure that is both satisfying and open to interpretation.Elden Ring is a triumph, a game that pushes the boundaries of what an open-world RPG can be. It seamlessly blends FromSoftware’s signature gameplay with a richly detailed world and a narrative that resonates on a deeply emotional level. The result is a game that is not only a joy to play but also a profound experience that stays with you long after the credits **** an era where many games are content to follow established formulas, Elden Ring dares to innovate, to challenge, and to inspire. It is a testament to the power of video games as an art form and a reminder of why we fell in love with gaming in the first place. Whether you are a veteran of the Soulsborne series or a newcomer to FromSoftware’s worlds, Elden Ring is a journey that you will not want to miss.",1.0
"I enjoyed a lot of Sekiro's gameplay, Bloodborne's ambiance and story, and DS3's overall vibe as a game. I had Elden Ring on my wishlist for almost two years, and when I finally got it, I was **** combat in Elden Ring quickly becomes monotonous. Once you acquire a good weapon, which requires some initial effort, you tend to stick with it for the rest of the game. This is because there are only a few truly effective weapons, and upgrading a weapon is such an investment that farming materials to level up another one feels **** game features a wide variety of enemies, but unfortunately, about 70% of them share the same moveset and slow behavior, making them easy to defeat in 2-3 hits. The most interesting enemies are the faster and more aggressive ones, but even they become repetitive after the first **** story is almost non-existent unless you delve into secondary quests, which often feel like you're just running errands.I wish this game were as engaging as Sekiro, Bloodborne, or Dark Souls 3. Those games reward exploration and provide a sense of progression through gameplay, rather than relying solely on character stats.",0.4
"This game is not for everyone. Its unforgiving and will kick your ass. But to anyone who genuinely thinks this game isn't unique and didn't set the bar for triple A game developers, you genuinely didn't get it. Again, these types of games aren't for everyone, but if you can't admit at the bare minimum that this was one of the best games released in the last decade, you are either purposely faulting it because you weren't good, or like I said earlier, you just didn't get it. Saying ""the game is bland"" just proves you couldn't bother to explore for more than an hour. This game is the literal opposite of bland. And to all the people who didn't get it, I'm sorry you missed out on the best action RPG game in the last 20 years. I'm really glad I'm not you. Like a wise man once said..... ""git gud""",1.0
"An incredibly long, beautiful, sad, and frustrating game. More lore than some real life countries, and an insane amount of build and player custamization. A must play for anyone",1.0
"this game uses the ""open-world souls game"" formula that I think is bad, but they implemented it the best they could.Classic souls game with **** nice.",0.8999999999999999
,1.0
one of the best games ive played to this day. never in my 10 years of playing games have i hoped to forget about a game just to experience it again. What a masterpiece,1.0
"It's like an open-world Dark Souls, with some additions to the gameplay. It's an awesome game with an epic world and enemies. However, I feel that the bosses in Souls games are generally better—they are not reused as in Elden Ring, are more streamlined, and have better soundtracks. I don't really care much for the game's vastness and added complexity.",0.8
,0.8
,0.8
"Elden Ring is a fantastic experience in a gigantic and very challenging world. It was the first Soul's like I played, a genre I thought I didn't like but this game changed that perception. The only detail that bothers a little is that some bosses are reused, practically copies and in these cases the novelty factor disappears and the battle becomes a little repetitive, but I didn't discount any points for this reason since a game of this size with more than 150 bosses It is difficult to maintain 100% authenticity and reuse.",1.0
"Elden ring is one of the greatest video games of all time and that’s definitely not an understatement. Elden ring is a massive game yet no area seems empty. Exploring through the beautifully crafted world on your first play through is almost magical, with so much to explore and an infinite amount of things to do. Tons of weapons and builds you can make in Elden Ring which just gives a huge amount of freedom to play the game however you like. Elden ring has almost a hundred bosses and their main bosses are just amazing. Gameplay is very fun and defeating a challenging boss is just so rewarding. Visuals are some of the best in all of gaming. Definitely a tough game but it’s one that anyone can pick up in my opinion and the freedom of being able to play through the game however you want is just perfect. Would recommend this game to anyone as it’s a perfect souls game for anyone new to the genre.",1.0
"Game mechanics is very simple. People think open world and nice graphics makes a classic game.  No.  Poor itemization, every item has little to no difference.  Too many useless skills. Title should be Elden Roll, because to win you need to master the art of rolling. Zero end game mechanic.  Character progression , missions, and npc interaction is all on rails. Not worth the $80 for a 2010 designed type of game. Expect more from the developers, they are milking this old formula that we have played since the 1990s (min/max stats).",0.4
"Endless options, insane battles, unrelenting soundtrack. This game is peak dark souls. The damage balancing is rough in the final third of the game. If I could split this into 2 reviews I would say the first 2/3 of the game is a 10, and final 1/3 is a 7",0.8
,1.0
"è tutto meraviglioso,ogni passo è una fotografia,difficile il giusto,unica pecca sistema di combattimento un po vecchiotto",1.0
"I've played the Souls games before, and every new Souls game increases my doubts, and I wonder how a game that has so many things repeated succeeds. elden Ring is a horribly repetitive game, from the way I play to the world that I saw 70% of the details in the world, another Souls, and the repeated enemies and bosses make me feel like they came from other games and exploring the world. It bores you to no limits because you will do the same thing a thousand times, and if you talk to me about the story, you must search in the Himalayas in order to know the story and its details, and the end of the game that I spent more than 60 hours in are just repeated endings from other games, and the method of playing that I do not remember seeing only in 6 Souls games are few, aren't they? no",0.6
,1.0
"While I do respect the details and lengths made in this game, I find it quite hard to enjoy this game due to the combat and open-world aspect. Differences in difficulties could be very different: one boss could seem easy while one could be astronomically hard. Such imbalances causes friction while playing, erasing the sense of progression. In terms of being open-world, one thing that bothers me is the Lands Between itself is very cynical, with mostly enemies, dungeons, and forts on every corner. There are few friendly NPCs that I've encountered and they are mostly there either for the sake of the story or trading, making it seem more of a battlefield rather than a world.",0.5
"my girlfriend just got an operation for cleft lip. she can now do some incredible things, like drink through a straw. watching her do these  things is so much more rewarding than playing elden ring, which is a complete waste of life. do yourself a favor and don't buy this game.",0.5
,0.8
My favourite game of the last 2 years. Lots to explore and discover. Over 150 hours played and I still keep coming back to it.,1.0
amazing gameplay that don't hold you hand and you can essentially do whatever you want to do with multiple endings and many bosses to face which makes you think about how to tackle each boss differently which is why this game gets a 10,1.0
,1.0
Потрясающая игра! Оптимизация - мое почтение! Открытый мир максимально атмосферный. Сюжет игры откровенно впечатляет. Боевая система и разнообразие экипировки позволяют отыграть любую роль в лучших традициях классических RPG.,1.0
,1.0
[SPOILER ALERT: This review contains spoilers.],0.8999999999999999
,1.0
,0.0
[SPOILER ALERT: This review contains spoilers.],1.0
,1.0
"The Dark Souls series are games that are built around a slow-ish and strategic gameplay style. They have tight level design whose purpose is to use and test the players abilities with a series of well-curated levels ending in bosses. Elden Ring is a giant, dull open world where you faff about for an hour and maybe find a boss but maybe you're just accomplishing nothing.",0.2
"this game is the best open world game ever made the only ones that ive played that compare is red dead redemption 2 and ghost of Tsushima. this game is the easiest out of the souls games that from soft have made but it's still a very hard game but 89% of people who play this game can beat it. but the boss battles make you feel something that most games I've played don't, u feel like Ur there and the bosses are simply fun to fight. when u beat game and do journey 2 you should be at a point where the bosses feel like nothing. I'm not a soul's lover but now since I've played this I might just be a soul's lover. 10/10 game",1.0
"It's not one of the best games I've played so far. IT IS THE BEST! I played Elden Ring about a year ago, and since then, I haven't been able to play any other game. From this perspective, yes, it's terrible because it raises the bar to a level that no other game can reach.",1.0
"Це найбільш переоцінена гра у світі. Ця гра ідеальна для казуалів і зрозуміло звідки такі оцінки. Реальних проблем в неї стільки що страшно, не можу повірити, що люди які колись робили найкращі ігри в жанрі випустили таке. Проблеми: 1. Геймплей ніяк не розивається за всю гру. 2. 80% мапи це одна локація, але з різною колірною палітрою. 4. Зламаний баланс, перекачатись дуже легко 5. Відсутність кривої важкості, більшість часу ти просто заклікуєш мобів, а будь який хоч скільки то важкий бій відчувається дуже дратуюучим, бо гра привчає тебе до заклікування і грати тебе не вчить. 6. Сюжету просто немає 7. Лор зовсім не подається, через 100 годин ви не будете розуміти нічого, на фінальному босі ви не будете розуміти чому ви його вбиваєте і хто він такий, що він тут робить 8. Всього декілька боссів справді варті уваги, і то вони не ідеальні, всі решта не заточені під бойову систему дс3 і просто заклікуються 9. Майже вся гра це копі паст, копі паст всього, данжів, ворогів, боссів 10. Система білдів зроблена лише щоб витратити ваш час, вся гра чудово грається без неї 11. Гра занадто розтягнута, проходження може зайняти 50-100 хоча реального контенту там на 25 годин. 12. Графіка на рівні 2013 року. 13. Квест бука в грі немає, забути про квест дуже легко, або просто пропустити його, бо персонажі пересуваються рандомно. І проблем в елден рінгу ще більше, нікому не рекомендую в це грати, навіть якщо це перша гра. Гра насправді заслуговує оцінки 5, але оцінка й так занадто велика, тому так",0.0
,0.6
I played 3 times again and again and again and again. Played with mods which give opportunity play together,1.0
,0.8999999999999999
"A mystical, big open world game from the maker of Dark souls.Uncovering secrets, fighting epic bossfights and get beaten. A lot.Everyone who says this game needs an easy mode doesnt know what a souls like is. The difficulty is a big selling point.",1.0
"The game is perfect, great level design, great art direction, incredible inputs, rich in lore and no hand-helding. If you're bad at it, just keep trying and get good.",1.0
"""Elden Ring is yet another masterpiece created by FromSoftware. The game presents a world that's both serene and stunning, yet it can also be incredibly eerie and unsettling. The graphics are impressive, and I often found myself just standing and admiring the beautiful scenery. The combat system is deeply satisfying; it's complex but in a rewarding way, where improving your skills feels fulfilling. While some bosses might seem similar to regular enemies or other bosses, the majority of them are unique and enjoyable to battle.""",0.8999999999999999
"I can't understand how this game got such good ratings, it **** and after 3 times trying to get into it I deleted it again. I guess if you think that dark souls is a good game its for you because its not for any real gamer.",0.0
The most beautiful open world ever created. Like playing a paintings. The best open world game ever made so far along side BOTW.,1.0
,1.0
Not perfections but as close as gaming is ever going to get.  Unforgettable experience,1.0
thank you Fromsoftware for creating awesome AAA titles without always online requirement.,1.0
a masterpiece W map W boss fights the only bad thing is FPS drops during the some boss fights is annoying,0.8999999999999999
,1.0
"Best game i ever played so far, i played all soulborne games and i think eldenring got the most ""soul"" spirit, npcs' backstories r really cool, the badass plot and awesome animation made it worth goty. btw sekiro is the worth soul game, it isnt even a soul like game, no customization no class or feel free to explore around, just a boring roleplay game :v",1.0
"A rare perfect 10. My personal favorite of the Souls games, narrowly passing Dark Souls 3",1.0
"Simplesmente o melhor, jogo liso, bonito, chefes marcantes, e historia pika, pegaram tudo que tinha de bom nos jogos anteriores e acertaram nas inovações,  já platinei 2 elden ring, é incrivel como zerei esse jogo umas 5 vezes e se eu criar um save novo é capaz deu encontrar locais secretos que eu ainda n vi.",1.0
"This game is the best, a complete masterpiece, the best game I have ever played",1.0
"Elden Ring is one of the greatest Single Player Experiences I've ever had in a video game. I stopped playing video games years ago, but after what I saw on Youtube, it intrigued **** was worth it. I have a lot of fun in PVP, too, but it isn't for everyone.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
[SPOILER ALERT: This review contains spoilers.],0.1
One of the best gaming experiences ever. its definitely amazing game and %100 deserved GOTY,1.0
"Flawed, but even considering the issues this game is amazing. A great entry into the FromSoftware souls series.",0.8999999999999999
,1.0
"Dark Souls IV open world. The keys of the Souls saga are there: Greatly built bosses, enormous challenges, intriguing and dark plot, and RPG mechanics. It is great. I really like the gameplay, building my character the way I want and improving on the go. Constantly learning and immersed in this beautiful and sad world. Visuals and sound are spot on, the game feels great to play. I'm mostly always intrigued by what and who I will find and to see the semi-opaque plot develop.I don't like: It is too damn long, my full playthrough took 93 hours, and I was looking at the clock speedrunning a bit for the last 10. I also think it loses part of the souls charm in its massive open world, giving in to excessive repetition of challenges (damn you catacombs) and bosses. The greatest parts are its close spaces, the main areas where the big bosses are (similar case to the last metro game). Also, if I find a character and its sole response when I talk to him is ""hmmm"" I eventually give up on all of them. This is a major weakness of souls, obfuscating too much the story and quests to the point in which you either give in to the online wikis or completely ignore questlines. I've had a bit of both in this game. I'm okay with consulting a wiki from time to time to better make my decisions, but this is just too much.Summary: I'd rather have a semi open-world, featuring half the length of this one with the more trascendental and impactful moments and putting more thought in accessibility and better informing the players to help them take their decisions regarding build and quests. Great game even with the mentioned flaws!",0.8
"Over 250 hours in this game, and it's my all time favourite. I'm so excited for the upcomming DLC. If you haven't played the game yet, I wish I was you. The way I was drawn into the universe, all the ways you can customize the character with the large variety of different weapons, armor and magic.. Absolutely incredible! 10/10!",1.0
,1.0
,1.0
,0.8999999999999999
,0.5
altre bestemmie FromSoftware... hahahaha figo come gioco anche come storia (per i molti che dicono che non hanno una lore),1.0
[SPOILER ALERT: This review contains spoilers.],1.0
"One of fromsoft greatest games and one of the best games of all time, cant wait for shadow of the erdtree",1.0
I never thought I could play a game that would make me hate my entire existence to this extent more then I already did. 10/10,0.8
